Time Stamp,V R-S,V S-T,V R-T,V R-N,V S-N,V T-N,IA,IB,IC,IN,P Total,Q Total,S Total,Cos Phi,THD I,THD V,H1,H3,H5,H7,H9,H11,Frekuensi,Max Current,Max Current Unbalance,Max Voltage L-L,Max Voltage Unbalance,Max THD I,Active Energy,,
2023-06-11 00:11:15,398.20,400.75,398.18,230.52,230.61,230.39,36.90,36.35,24.18,68.73,-5.53,1.37,5.75,-1.03,12.75,2.12, NAN, NAN, NAN, NAN, NAN, NAN,50.05,80.10,200.00,418.85,48.12,17.29,47936
2023-06-11 00:21:15,398.24,400.66,398.24,230.53,230.41,230.48,37.38,38.62,24.15,71.68,-5.06,1.51,5.28,-1.04,12.52,2.10, NAN, NAN, NAN, NAN, NAN, NAN,50.04,80.10,200.00,418.85,48.12,17.29,47936
2023-06-11 00:31:15,398.91,400.99,398.96,230.83,230.94,230.71,37.34,36.13,20.15,67.32,-4.79,1.16,4.93,-1.03,12.43,2.12, NAN, NAN, NAN, NAN, NAN, NAN,50.08,80.10,200.00,418.85,48.12,17.29,47936
2023-06-11 00:41:15,398.99,401.01,398.57,230.89,231.08,230.30,37.91,33.04,24.95,66.63,-6.87,0.92,6.93,-1.01,12.63,2.09, NAN, NAN, NAN, NAN, NAN, NAN,50.05,80.10,200.00,418.85,48.12,17.29,47936
2023-06-11 00:51:15,398.29,400.91,398.14,230.42,230.74,230.43,40.04,40.00,27.19,76.91,-6.18,2.05,6.51,-1.05,12.39,2.04, NAN, NAN, NAN, NAN, NAN, NAN,49.94,80.10,200.00,418.85,48.12,17.29,47936
2023-06-11 01:01:15,398.68,400.70,398.68,230.76,230.61,230.58,39.76,42.70,27.10,79.76,-5.52,2.29,6.01,-1.08,12.76,2.03, NAN, NAN, NAN, NAN, NAN, NAN,49.94,80.10,200.00,418.85,48.12,17.29,47936
2023-06-11 01:11:15,400.27,402.84,400.46,231.77,231.73,231.68,35.73,36.64,22.44,66.99,-4.67,1.88,5.03,-1.07,13.15,2.09, NAN, NAN, NAN, NAN, NAN, NAN,50.04,80.10,200.00,418.85,48.12,17.29,47936
2023-06-11 01:21:15,400.41,403.03,400.44,231.76,231.82,231.73,37.26,39.17,24.19,72.27,-4.99,1.36,5.22,-1.03,12.62,2.08, NAN, NAN, NAN, NAN, NAN, NAN,50.03,80.10,200.00,418.85,48.12,17.29,47936
2023-06-11 01:31:15,400.57,403.30,400.74,231.87,232.07,231.91,37.09,35.47,23.95,68.28,-5.67,1.39,5.84,-1.03,12.52,2.12, NAN, NAN, NAN, NAN, NAN, NAN,50.03,80.10,200.00,418.85,48.12,17.29,47936
2023-06-11 01:41:15,401.10,403.77,401.14,232.11,232.31,232.17,37.09,35.97,23.94,68.70,-5.64,1.43,5.81,-1.03,12.82,2.15, NAN, NAN, NAN, NAN, NAN, NAN,50.05,80.10,200.00,418.85,48.12,17.29,47936
