Time Stamp,V R-S,V S-T,V R-T,V R-N,V S-N,V T-N,IA,IB,IC,IN,P Total,Q Total,S Total,Cos Phi,THD I,THD V,H1,H3,H5,H7,H9,H11,Frekuensi,Max Current,Max Current Unbalance,Max Voltage L-L,Max Voltage Unbalance,Max THD I,Active Energy,,
2023-04-13 20:38:42,391.77,393.91,390.52,226.68,226.94,225.93,36.37,36.70,25.55,71.15,-5.65,0.97,5.73,-1.01,7.13,1.86, NAN, NAN, NAN, NAN, NAN, NAN,50.01,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 20:48:42,392.11,393.80,390.96,226.80,226.92,226.17,36.71,39.67,25.62,74.73,-5.08,1.13,5.22,-1.03,7.37,1.72, NAN, NAN, NAN, NAN, NAN, NAN,49.97,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 20:58:42,393.38,395.17,392.17,227.54,227.71,226.95,31.79,33.28,20.67,61.09,-4.13,1.67,4.45,-1.07,7.44,1.68, NAN, NAN, NAN, NAN, NAN, NAN,50.05,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 21:08:42,394.19,396.05,392.91,227.95,228.30,227.30,33.49,32.16,22.31,62.14,-5.26,1.06,5.37,-1.02,7.18,1.68, NAN, NAN, NAN, NAN, NAN, NAN,50.05,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 21:18:42,395.40,396.77,393.99,228.63,228.65,228.01,33.41,35.34,22.46,65.76,-4.57,1.20,4.73,-1.03,7.30,1.69, NAN, NAN, NAN, NAN, NAN, NAN,50.05,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 21:28:42,395.53,397.56,394.26,228.78,229.07,228.16,31.58,30.19,20.75,57.68,-4.86,1.43,5.07,-1.04,7.11,1.70, NAN, NAN, NAN, NAN, NAN, NAN,49.98,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 21:38:42,396.28,398.20,395.24,229.24,229.35,228.72,35.71,36.11,25.09,70.06,-5.65,0.93,5.72,-1.01,6.84,1.86, NAN, NAN, NAN, NAN, NAN, NAN,50.01,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 21:48:42,396.63,399.89,397.24,229.04,230.93,229.68,35.93,35.84,20.65,68.15,-4.70,1.02,4.80,-1.02,6.72,2.01, NAN, NAN, NAN, NAN, NAN, NAN,49.99,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 21:58:42,398.32,402.13,398.96,230.18,232.10,230.60,35.87,30.96,20.70,63.88,-5.80,1.01,5.88,-1.02,6.63,2.13, NAN, NAN, NAN, NAN, NAN, NAN,50.01,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 22:08:42,393.35,397.01,393.66,227.43,229.15,227.39,32.18,25.37,18.88,52.47,-5.53,1.76,5.81,-1.05,7.27,2.05, NAN, NAN, NAN, NAN, NAN, NAN,49.98,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 22:18:43,394.17,397.20,394.57,227.86,229.31,227.86,34.05,30.71,22.31,61.68,-5.66,1.35,5.84,-1.03,7.34,2.01, NAN, NAN, NAN, NAN, NAN, NAN,50.02,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 22:28:43,395.43,398.21,395.83,228.66,229.95,228.54,34.04,30.59,21.71,61.22,-5.57,1.39,5.75,-1.03,7.28,2.02, NAN, NAN, NAN, NAN, NAN, NAN,50.04,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 22:38:43,396.02,399.13,396.59,228.99,230.31,229.07,32.31,27.97,16.18,54.79,-4.36,1.99,4.80,-1.09,7.08,2.08, NAN, NAN, NAN, NAN, NAN, NAN,49.97,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 22:48:43,395.85,399.13,396.26,228.96,230.31,228.88,33.96,30.08,22.05,61.08,-5.74,2.94,6.46,-1.11,7.21,2.05, NAN, NAN, NAN, NAN, NAN, NAN,50.02,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 22:58:43,395.50,398.27,395.78,228.64,229.97,228.48,36.43,33.55,24.18,67.67,-6.01,1.48,6.19,-1.03,7.18,2.03, NAN, NAN, NAN, NAN, NAN, NAN,50.00,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 23:08:43,395.93,398.55,396.16,228.89,230.20,228.70,36.29,34.29,25.14,69.09,-6.13,1.35,6.25,-1.02,7.18,2.01, NAN, NAN, NAN, NAN, NAN, NAN,50.06,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 23:18:43,396.04,398.35,396.38,229.00,229.98,228.83,34.25,36.67,22.37,68.38,-4.41,2.60,5.12,-1.14,7.29,2.03, NAN, NAN, NAN, NAN, NAN, NAN,50.06,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 23:28:43,396.30,399.20,396.76,229.06,230.58,228.99,36.26,30.86,20.74,63.92,-5.89,1.16,5.91,-1.02,6.76,2.06, NAN, NAN, NAN, NAN, NAN, NAN,50.06,80.10,200.00,418.85,48.12,8.97,47936
2023-04-13 23:38:43,397.31,400.06,397.61,229.61,231.14,229.47,33.21,26.36,17.18,54.59,-5.39,1.25,5.53,-1.03,6.91,2.04, NAN, NAN, NAN, NAN, NAN, NAN,50.02,80.10,200.00,418.85,48.12,8.97,47936
