Time Stamp,V R-S,V S-T,V R-T,V R-N,V S-N,V T-N,IA,IB,IC,IN,P Total,Q Total,S Total,Cos Phi,THD I,THD V,H1,H3,H5,H7,H9,H11,Frekuensi,Max Current,Max Current Unbalance,Max Voltage L-L,Max Voltage Unbalance,Max THD I,Active Energy,,
2023-03-29 18:10:18,384.77,383.63,387.05,223.05,221.22,222.87,34.37,33.85,24.67,65.51,-5.64,0.67,5.68,-1.01,6.68,1.33, NAN, NAN, NAN, NAN, NAN, NAN,50.66,80.10,200.00,418.85,48.12,7.45,47936
2023-03-29 18:20:18,384.70,384.05,388.44,223.36,220.97,223.69,32.13,30.44,17.64,57.12,-4.23,1.19,4.39,-1.04,6.67,1.36, NAN, NAN, NAN, NAN, NAN, NAN,50.63,80.10,200.00,418.85,48.12,7.45,47936
2023-03-29 18:30:18,385.09,383.91,388.21,223.50,221.25,223.41,29.88,28.49,15.63,52.28,-3.59,1.60,3.92,-1.09,6.74,1.40, NAN, NAN, NAN, NAN, NAN, NAN,50.72,80.10,200.00,418.85,48.12,7.45,47936
2023-03-29 18:40:18,385.08,383.41,387.81,223.40,221.03,223.26,34.85,34.93,22.20,65.15,-4.88,1.24,5.06,-1.03,6.66,1.40, NAN, NAN, NAN, NAN, NAN, NAN,50.56,80.10,200.00,418.85,48.12,7.45,47936
2023-03-29 18:54:56,399.24,399.11,399.76,230.73,230.58,230.99,31.92,31.54,21.17,59.12,-5.06,1.17,5.19,-1.02,8.17,2.37, NAN, NAN, NAN, NAN, NAN, NAN,50.00,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 19:04:56,395.89,398.50,397.67,228.90,230.45,229.53,32.22,30.76,20.90,58.96,-5.05,1.15,5.20,-1.03,8.40,2.26, NAN, NAN, NAN, NAN, NAN, NAN,49.97,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 19:14:56,397.61,399.71,399.04,229.67,231.38,230.30,30.79,28.63,19.35,54.49,-4.70,1.46,4.92,-1.05,8.56,2.44, NAN, NAN, NAN, NAN, NAN, NAN,49.95,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 19:24:56,397.72,400.29,399.58,230.02,231.26,230.87,32.45,30.44,20.80,58.84,-5.11,1.11,5.21,-1.02,8.45,2.44, NAN, NAN, NAN, NAN, NAN, NAN,49.96,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 19:34:56,398.25,400.33,399.73,230.20,231.43,230.78,32.59,30.37,20.99,58.90,-5.20,1.12,5.32,-1.02,8.53,2.46, NAN, NAN, NAN, NAN, NAN, NAN,49.99,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 19:44:56,398.84,400.97,400.54,230.56,231.80,231.38,32.69,30.91,20.87,59.35,-5.08,1.19,5.20,-1.02,8.53,2.46, NAN, NAN, NAN, NAN, NAN, NAN,50.05,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 19:54:56,398.68,400.98,400.08,230.48,231.99,230.86,32.71,26.10,20.48,54.24,-6.12,1.12,6.22,-1.02,8.09,2.57, NAN, NAN, NAN, NAN, NAN, NAN,50.03,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 20:04:56,398.38,401.45,400.60,230.55,231.79,231.36,32.44,26.00,20.33,54.10,-6.05,1.21,6.11,-1.02,8.04,2.58, NAN, NAN, NAN, NAN, NAN, NAN,50.03,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 20:14:56,398.32,401.17,400.64,230.41,231.72,231.38,32.20,26.19,16.59,53.18,-5.02,1.23,5.17,-1.03,7.78,2.61, NAN, NAN, NAN, NAN, NAN, NAN,50.06,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 20:24:56,396.73,399.29,399.16,229.56,230.56,230.55,30.80,28.90,15.04,53.26,-3.56,1.61,3.91,-1.09,8.24,2.60, NAN, NAN, NAN, NAN, NAN, NAN,50.05,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 20:34:56,397.61,399.30,399.28,229.80,231.07,230.32,32.34,26.11,16.71,53.53,-5.10,1.38,5.28,-1.03,8.03,2.57, NAN, NAN, NAN, NAN, NAN, NAN,50.06,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 20:44:56,397.72,400.43,400.00,230.19,231.40,230.89,32.39,26.06,16.69,53.43,-5.08,1.40,5.26,-1.04,7.97,2.54, NAN, NAN, NAN, NAN, NAN, NAN,50.07,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 20:54:56,393.45,397.16,394.31,227.77,229.34,227.67,32.69,28.62,16.81,56.49,-4.58,1.12,5.22,-1.03,7.43,2.01, NAN, NAN, NAN, NAN, NAN, NAN,50.07,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 21:04:56,394.63,398.13,395.43,228.49,229.78,228.28,32.42,31.08,16.79,58.88,-3.99,1.21,4.17,-1.04,7.55,2.06, NAN, NAN, NAN, NAN, NAN, NAN,50.05,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 21:14:56,394.53,398.47,395.23,228.55,229.84,228.19,32.89,31.02,21.12,60.62,-5.09,1.37,5.28,-1.04,7.73,2.01, NAN, NAN, NAN, NAN, NAN, NAN,49.99,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 21:24:56,395.86,399.17,396.09,229.28,230.49,228.56,32.45,30.95,21.26,60.56,-5.06,1.36,5.24,-1.03,7.76,2.01, NAN, NAN, NAN, NAN, NAN, NAN,50.06,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 21:34:56,397.44,400.94,397.96,230.07,231.44,229.73,30.66,28.76,19.11,55.42,-4.48,1.74,4.81,-1.07,7.77,2.10, NAN, NAN, NAN, NAN, NAN, NAN,50.08,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 21:44:56,398.19,401.88,398.77,230.54,231.90,230.14,32.44,30.91,20.62,60.28,-4.86,1.38,5.08,-1.04,7.75,2.07, NAN, NAN, NAN, NAN, NAN, NAN,49.97,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 21:54:56,399.03,402.50,399.50,230.99,232.36,230.56,32.29,30.59,20.61,59.74,-4.95,1.29,5.11,-1.03,7.66,2.10, NAN, NAN, NAN, NAN, NAN, NAN,50.00,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 22:04:56,399.86,403.71,400.52,231.57,232.92,231.17,32.32,30.67,20.58,59.94,-4.93,1.43,5.13,-1.04,7.72,2.11, NAN, NAN, NAN, NAN, NAN, NAN,49.99,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 22:14:56,400.95,404.36,401.53,232.16,233.46,231.62,32.16,30.17,20.56,59.31,-5.02,1.45,5.22,-1.04,7.60,2.14, NAN, NAN, NAN, NAN, NAN, NAN,50.03,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 22:24:57,400.65,404.14,401.16,232.04,233.36,231.30,32.05,30.13,20.46,59.21,-4.98,1.38,5.17,-1.04,7.63,2.14, NAN, NAN, NAN, NAN, NAN, NAN,49.99,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 22:34:57,395.01,398.80,395.77,228.82,230.08,228.38,32.43,30.27,20.61,59.48,-5.01,1.37,5.21,-1.04,7.46,2.02, NAN, NAN, NAN, NAN, NAN, NAN,49.98,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 22:44:57,397.02,400.09,397.34,229.81,231.07,229.15,30.64,28.40,19.02,55.01,-4.56,1.75,4.89,-1.07,7.50,2.09, NAN, NAN, NAN, NAN, NAN, NAN,50.01,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 22:54:57,398.18,401.32,398.71,230.53,231.72,229.91,32.27,32.43,20.64,61.73,-4.49,1.47,4.71,-1.05,7.82,2.06, NAN, NAN, NAN, NAN, NAN, NAN,50.02,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 23:04:57,398.47,401.65,398.90,230.70,231.93,230.02,32.26,29.79,20.70,59.02,-5.09,1.43,5.29,-1.04,7.40,2.08, NAN, NAN, NAN, NAN, NAN, NAN,50.01,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 23:14:57,398.76,401.72,399.15,230.81,232.04,230.14,31.96,29.91,20.74,59.00,-5.05,1.36,5.23,-1.04,7.31,2.11, NAN, NAN, NAN, NAN, NAN, NAN,50.03,80.10,200.00,418.85,48.12,9.17,47936
2023-03-29 23:24:57,399.91,402.81,400.32,231.53,232.62,230.87,32.01,29.66,19.98,58.47,-4.95,1.37,5.13,-1.04,7.22,2.16, NAN, NAN, NAN, NAN, NAN, NAN,50.06,80.10,200.00,418.85,48.12,9.17,47936
